date,date_year,date_month,date_day,date_quarter,date_is_month_start,date_is_month_end,returns_prc,high_low_diff_mean,high_low_diff_std,open_close_diff_mean,open_close_diff_std,high_low_diff,lag_1_high_low_diff,lag_2_high_low_diff,lag_3_high_low_diff,open_close_diff,lag_1_open_close_diff,lag_2_open_close_diff,lag_3_open_close_diff,volume,lag_1_volume,lag_2_volume,lag_3_volume,adj_close,lag_1_adj_close,lag_2_adj_close,lag_3_adj_close
1981-01-15,1981,1,15,1,0,0,0.0,0.001,0.0,0.0,0.0,0.372,-0.186,-0.186,0.372,-0.186,-0.186,0.372,0.93,-0.599,-0.555,1.154,1.281,1.141,-0.415,-0.726,2.074
1981-01-16,1981,1,16,1,0,0,-0.403,0.001,0.0,0.0,0.0,-0.186,0.372,-0.186,-0.186,0.372,-0.186,-0.186,0.372,-1.121,0.32,0.801,19.584,0.132,0.927,-1.059,-1.457
1981-01-19,1981,1,19,1,0,0,0.0,0.001,0.0,0.0,0.0,-0.186,-0.186,0.372,-0.186,-0.186,0.372,-0.186,-0.186,1.154,-0.598,-0.556,-0.542,1.146,-0.696,-0.45,-1.064
1981-01-20,1981,1,20,1,0,0,-0.392,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.558,0.186,-0.372,0.186,-0.372,0.122,0.933,-1.056,-1.008,-0.044,1.021,-0.977,-0.71
1981-01-21,1981,1,21,1,0,0,0.0,0.001,0.0,0.0,0.0,0.372,-0.186,-0.186,-0.186,-0.186,0.372,-0.186,0.372,-1.033,0.07,0.963,-1.228,0.165,-1.072,0.907,-2.805
1981-01-22,1981,1,22,1,0,0,0.0,0.001,0.0,0.0,0.0,0.186,0.186,-0.372,-0.372,-0.186,-0.186,0.372,-0.186,0.826,-1.112,0.286,1.42,0.907,0.165,-1.072,0.907
1981-01-23,1981,1,23,1,0,0,-0.382,0.001,0.0,0.0,0.0,0.0,0.0,0.0,-0.558,0.372,-0.186,-0.186,0.372,-0.749,1.136,-0.386,0.712,0.145,0.579,-0.723,-2.894
1981-01-26,1981,1,26,1,0,0,-0.388,0.001,0.0,0.0,0.0,-0.372,0.186,0.186,0.186,0.186,0.186,-0.372,-0.372,0.069,-1.033,0.964,-0.648,-1.134,0.378,0.756,-0.377
1981-01-27,1981,1,27,1,0,0,-0.781,0.001,0.0,0.001,0.0,0.186,-0.372,0.186,0.186,0.372,-0.186,-0.186,-0.744,0.513,0.639,-1.152,2.095,-0.873,-0.218,1.091,1.418
1981-01-28,1981,1,28,1,0,0,-0.403,0.001,0.0,0.001,0.0,-0.186,0.372,-0.186,0.372,-0.186,0.372,-0.186,-0.186,1.131,-0.766,-0.365,-6.076,-1.134,0.378,0.756,1.512
1981-01-29,1981,1,29,1,0,0,-0.418,0.001,0.0,0.001,0.0,-0.186,-0.186,0.372,-0.186,-0.186,-0.186,0.372,-0.186,1.129,-0.355,-0.774,-0.686,-1.019,0.039,0.98,1.215
1981-01-30,1981,1,30,1,0,0,-0.885,0.001,0.0,0.001,0.0,0.372,-0.186,-0.186,0.372,0.372,-0.186,-0.186,0.372,0.69,0.457,-1.147,-1.601,-1.055,0.121,0.934,1.658
1981-02-02,1981,2,2,1,0,0,-0.469,0.001,0.0,0.001,0.0,-0.186,0.372,-0.186,-0.186,-0.186,0.372,-0.186,-0.186,-1.15,0.667,0.482,-0.794,-1.0,0.0,1.0,1.692
1981-02-03,1981,2,3,1,0,0,0.0,0.001,0.0,0.001,0.001,-0.186,-0.186,0.372,-0.186,-0.558,0.0,0.558,0.0,-0.729,-0.41,1.14,0.982,0.153,-1.068,0.915,2.897
1981-02-04,1981,2,4,1,0,0,0.0,0.001,0.0,0.0,0.0,0.0,-0.0,0.0,0.558,-0.186,-0.186,0.372,0.93,0.98,-1.019,0.039,5.183,1.0,0.0,-1.0,0.625
1981-02-05,1981,2,5,1,0,0,0.0,0.001,0.0,0.0,0.0,0.372,-0.186,-0.186,-0.186,0.0,0.0,0.0,0.558,-1.039,0.956,0.084,0.545,0.577,0.577,-1.155,-2.887
1981-02-06,1981,2,6,1,0,0,0.0,0.001,0.0,0.0,0.0,-0.186,0.372,-0.186,-0.186,0.0,0.0,0.0,0.0,-0.263,-0.842,1.105,0.254,0.289,-0.145,-0.145,-3.619
1981-02-09,1981,2,9,1,0,0,-0.917,0.001,0.0,0.0,0.001,0.186,-0.372,0.186,-0.372,0.744,-0.372,-0.372,-0.372,0.868,0.226,-1.094,3.337,-1.151,0.651,0.501,0.501
1981-02-10,1981,2,10,1,0,0,0.0,0.001,0.0,0.0,0.001,-0.186,0.372,-0.186,0.372,-0.372,0.744,-0.372,-0.372,0.891,0.191,-1.082,-3.695,-0.577,-0.577,1.155,1.01
1981-02-11,1981,2,11,1,0,0,-0.474,0.001,0.0,0.001,0.001,-0.186,-0.186,0.372,-0.186,0.0,-0.558,0.558,-0.558,-1.082,0.889,0.193,-1.073,-1.155,0.577,0.577,3.547
1981-02-12,1981,2,12,1,0,0,-0.479,0.001,0.0,0.0,0.0,0.001,-0.0,-0.0,0.558,0.187,0.186,-0.372,0.744,-0.423,-0.719,1.142,0.485,-0.776,-0.353,1.129,1.129
1981-02-13,1981,2,13,1,0,0,-0.98,0.001,0.0,0.001,0.0,0.372,-0.185,-0.186,-0.186,0.372,-0.185,-0.186,-0.744,-1.131,0.765,0.366,2.874,-1.109,0.277,0.832,2.773
1981-02-17,1981,2,17,1,0,0,0.0,0.001,0.0,0.001,0.001,-0.186,0.371,-0.186,-0.187,-0.558,0.558,0.001,-0.0,-0.224,-0.869,1.093,0.68,0.577,-1.155,0.577,1.271
1981-02-18,1981,2,18,1,0,0,0.0,0.001,0.0,0.0,0.001,0.186,-0.371,0.186,-0.371,-0.372,-0.372,0.744,0.187,1.145,-0.445,-0.7,0.077,1.081,-0.188,-0.893,-0.188
1981-02-19,1981,2,19,1,0,0,-0.488,0.001,0.0,0.0,0.0,-0.186,0.372,-0.185,0.372,0.372,-0.186,-0.186,0.93,0.849,0.253,-1.102,-1.32,-0.851,1.101,-0.25,-1.001
1981-02-20,1981,2,20,1,0,0,-0.515,0.001,0.0,0.0,0.0,-0.186,-0.186,0.372,-0.185,0.186,0.186,-0.372,-0.372,0.929,0.13,-1.059,-3.758,-0.971,-0.056,1.027,0.277
1981-02-23,1981,2,23,1,0,0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.558,-0.372,0.186,0.186,-0.372,-1.134,0.757,0.377,-0.188,-0.293,-0.821,1.114,3.4
1981-02-24,1981,2,24,1,0,0,-1.053,0.001,0.0,0.001,0.001,0.372,-0.186,-0.186,-0.186,0.558,-0.558,0.0,0.0,-0.285,-0.827,1.112,0.722,-1.044,0.949,0.095,3.228
1981-02-25,1981,2,25,1,0,0,0.0,0.001,0.0,0.0,0.001,-0.186,0.372,-0.186,-0.186,-0.372,0.744,-0.372,0.186,0.977,0.044,-1.021,2.792,0.94,-1.051,0.111,-0.387
1981-02-26,1981,2,26,1,0,0,0.0,0.001,0.0,0.0,0.001,-0.186,-0.186,0.372,-0.186,-0.372,-0.372,0.744,-0.372,-1.108,0.836,0.272,-0.373,0.756,0.378,-1.134,-0.252
1981-02-27,1981,2,27,1,0,0,0.0,0.001,0.0,0.0,0.0,0.372,-0.186,-0.186,0.372,0.0,0.0,0.0,1.116,-0.062,-0.968,1.03,0.45,1.104,-0.26,-0.844,-3.182
1981-03-02,1981,3,2,1,0,0,0.0,0.001,0.0,0.0,0.0,-0.186,0.372,-0.186,-0.186,0.0,0.0,0.0,0.0,-0.339,1.125,-0.787,3.431,0.688,0.459,-1.147,-1.835
1981-03-03,1981,3,3,1,0,0,-0.476,0.001,0.0,0.0,0.0,-0.186,-0.186,0.372,-0.186,0.372,-0.186,-0.186,-0.186,0.861,-1.097,0.235,-1.504,-0.723,0.579,0.145,-2.895
1981-03-04,1981,3,4,1,0,0,-0.481,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.558,0.186,0.186,-0.372,-0.372,-0.078,1.037,-0.959,0.398,-0.927,-0.132,1.059,0.662
1981-03-05,1981,3,5,1,0,0,-0.483,0.001,0.0,0.001,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.558,-1.127,0.346,0.781,0.001,-0.58,-0.145,0.724,2.026
1981-03-06,1981,3,6,1,0,0,-0.976,0.001,0.0,0.001,0.0,0.372,-0.186,-0.186,-0.186,0.372,-0.186,-0.186,-0.186,0.317,-1.12,0.803,1.372,-0.724,0.144,0.579,1.448
1981-03-09,1981,3,9,1,0,0,-0.529,0.001,0.0,0.001,0.0,-0.186,0.372,-0.186,-0.186,-0.186,0.372,-0.186,-0.186,0.906,0.166,-1.073,0.585,-1.149,0.473,0.676,0.777
1981-03-10,1981,3,10,1,0,0,-0.556,0.001,0.0,0.001,0.0,-0.186,-0.186,0.372,-0.186,-0.186,-0.186,0.372,-0.186,1.129,-0.353,-0.775,-1.482,-0.895,-0.184,1.079,1.237
1981-03-11,1981,3,11,1,0,0,-1.156,0.001,0.0,0.001,0.0,0.372,-0.186,-0.186,0.372,0.372,-0.186,-0.186,0.372,0.667,0.482,-1.15,-1.615,-0.956,-0.083,1.039,3.033
1981-03-12,1981,3,12,1,0,0,0.0,0.001,0.0,0.001,0.001,-0.186,0.372,-0.186,-0.186,-0.558,0.558,0.0,0.0,1.154,-0.534,-0.619,-1.369,0.577,-1.155,0.577,2.805
1981-03-13,1981,3,13,1,0,0,-0.562,0.001,0.0,0.001,0.001,-0.186,-0.186,0.372,-0.186,0.0,-0.558,0.558,0.0,1.144,-0.437,-0.707,-0.721,0.277,0.832,-1.109,0.832
1981-03-16,1981,3,16,1,0,0,0.0,0.001,0.0,0.0,0.0,0.372,-0.186,-0.186,0.372,-0.186,0.372,-0.186,0.93,-0.678,1.148,-0.471,-0.747,1.109,-0.832,-0.277,-2.218
1981-03-17,1981,3,17,1,0,0,0.0,0.001,0.0,0.0,0.0,0.186,0.186,-0.372,-0.372,-0.186,-0.186,0.372,-0.186,-0.548,-0.607,1.154,-0.407,1.039,-0.083,-0.956,-0.706
1981-03-18,1981,3,18,1,0,0,0.0,0.001,0.0,0.0,0.0,-0.0,0.0,0.0,-0.558,0.0,0.0,0.0,0.558,-0.615,1.154,-0.539,49.867,1.044,-0.095,-0.949,-1.614
1981-03-19,1981,3,19,1,0,0,-0.49,0.001,0.0,0.0,0.0,-0.372,0.186,0.186,0.186,0.372,-0.186,-0.186,-0.186,-0.455,-0.691,1.147,-0.613,0.415,0.726,-1.141,-2.541
1981-03-20,1981,3,20,1,0,0,0.0,0.001,0.0,0.0,0.0,0.186,-0.372,0.186,0.186,-0.186,0.372,-0.186,-0.186,-1.154,0.61,0.544,1.062,0.289,-0.579,0.289,-4.921
1981-03-23,1981,3,23,1,0,0,0.0,0.001,0.0,0.0,0.0,0.186,0.186,-0.372,0.186,-0.186,-0.186,0.372,-0.186,-0.236,-0.861,1.097,1.023,1.134,-0.378,-0.756,-0.378
1981-03-24,1981,3,24,1,0,0,-0.469,0.001,0.0,0.0,0.0,-0.372,0.186,0.186,-0.372,0.372,-0.186,-0.186,0.372,0.967,0.063,-1.03,2.39,0.459,0.688,-1.147,-1.606
1981-03-25,1981,3,25,1,0,0,-0.958,0.001,0.0,0.001,0.001,0.187,-0.372,0.186,0.186,0.559,-0.0,-0.558,-0.558,-1.108,0.837,0.271,-0.412,-1.134,0.378,0.756,-2.268
1981-03-26,1981,3,26,1,0,0,-0.488,0.001,0.0,0.001,0.0,-0.186,0.373,-0.186,0.372,-0.186,0.373,-0.186,-0.744,-0.323,-0.798,1.122,0.563,-1.0,0.0,1.0,1.25
1981-03-27,1981,3,27,1,0,0,-0.505,0.001,0.0,0.001,0.0,-0.186,-0.186,0.373,-0.186,-0.186,-0.186,0.373,-0.186,0.574,0.581,-1.155,5.863,-1.078,0.18,0.898,1.616
1981-03-30,1981,3,30,1,0,0,0.0,0.001,0.0,0.0,0.0,0.372,-0.186,-0.186,0.373,-0.372,0.186,0.186,0.745,-1.155,0.569,0.586,-3.24,-0.577,-0.577,1.155,2.144
1981-03-31,1981,3,31,1,0,1,-1.02,0.001,0.0,0.001,0.001,0.186,0.186,-0.372,-0.372,0.558,-0.558,-0.0,0.0,1.067,-0.916,-0.151,-0.143,-0.579,0.289,0.289,3.329
1981-04-01,1981,4,1,2,1,0,-0.515,0.001,0.0,0.001,0.001,-0.372,0.186,0.186,-0.372,0.0,0.558,-0.558,-0.0,1.12,-0.318,-0.802,-0.615,-0.868,0.0,0.868,0.868
1981-04-02,1981,4,2,2,0,0,0.0,0.001,0.0,0.001,0.001,-0.186,-0.186,0.372,0.372,-0.558,0.0,0.558,-0.558,0.435,0.709,-1.144,-1.768,1.148,-0.682,-0.466,-0.251
1981-04-03,1981,4,3,2,0,0,0.0,0.001,0.0,0.0,0.0,-0.0,0.0,0.0,0.558,-0.186,-0.186,0.372,0.93,-1.143,0.431,0.712,-1.195,0.626,0.527,-1.153,-0.956
1981-04-06,1981,4,6,2,0,0,-0.481,0.001,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.372,-0.186,-0.186,0.372,-0.102,-0.945,1.047,1.403,-1.013,0.724,0.29,-7.092
1981-04-07,1981,4,7,2,0,0,-0.485,0.001,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.186,0.186,-0.372,-0.372,-0.986,1.014,-0.028,2.433,-0.873,-0.218,1.091,0.764
1981-04-08,1981,4,8,2,0,0,0.0,0.001,0.0,0.0,0.0,0.372,-0.186,-0.186,-0.186,-0.372,0.186,0.186,-0.372,0.513,-1.152,0.639,-0.295,1.134,-0.756,-0.378,0.378
1981-04-09,1981,4,9,2,0,0,0.0,0.001,0.0,0.0,0.0,-0.186,0.372,-0.186,-0.186,-0.186,-0.186,0.372,0.372,-0.421,1.142,-0.721,1.282,0.832,0.277,-1.109,-0.832
1981-04-10,1981,4,10,2,0,0,0.0,0.001,0.0,0.0,0.0,-0.186,-0.186,0.372,-0.186,0.0,0.0,0.0,0.558,1.031,-0.966,-0.065,-1.138,0.949,0.095,-1.044,-3.893
1981-04-13,1981,4,13,2,0,0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.558,0.0,0.0,0.0,0.0,-0.411,1.14,-0.729,0.114,0.434,0.434,-0.868,-2.605
1981-04-14,1981,4,14,2,0,0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.888,-0.196,1.083,-0.458,0.0,0.0,0.0,-1.302
1981-04-15,1981,4,15,2,0,0,-0.472,0.001,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.372,-0.186,-0.186,-0.186,1.087,-0.881,-0.205,1.045,-1.155,0.577,0.577,0.577
1981-04-16,1981,4,16,2,0,0,-0.5,0.001,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.186,0.186,-0.372,-0.372,0.17,0.904,-1.074,-0.395,-1.014,0.029,0.985,0.985
1981-04-20,1981,4,20,2,0,0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.372,0.186,0.186,-0.372,0.678,-1.149,0.471,-3.891,-0.0,-1.0,1.0,2.833
1981-04-21,1981,4,21,2,0,0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.186,-0.186,0.372,0.372,-0.124,1.056,-0.932,0.831,1.104,-0.26,-0.844,0.325
1981-04-22,1981,4,22,2,0,0,0.0,0.001,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.558,-1.051,0.111,0.94,-0.456,0.898,0.18,-1.078,-1.616
1981-04-23,1981,4,23,2,0,0,0.0,0.001,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.122,-0.796,-0.327,0.008,0.949,0.095,-1.044,-3.038
1981-04-24,1981,4,24,2,0,0,-0.862,0.001,0.0,0.0,0.001,0.372,-0.186,-0.186,-0.186,0.744,-0.372,-0.372,-0.372,-0.117,1.053,-0.936,-0.45,0.218,0.873,-1.091,-3.708
1981-04-27,1981,4,27,2,0,0,-0.435,0.001,0.0,0.001,0.001,-0.186,0.372,-0.186,-0.186,0.0,0.558,-0.558,-0.558,-0.431,-0.712,1.143,-2.01,-0.868,-0.0,0.869,-1.737
1981-04-28,1981,4,28,2,0,0,-0.442,0.001,0.0,0.001,0.0,-0.186,-0.186,0.372,-0.186,-0.186,-0.186,0.372,-0.744,-0.967,1.03,-0.064,7.169,-1.091,0.218,0.873,1.528
1981-04-29,1981,4,29,2,0,0,-0.448,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.558,0.0,0.0,0.0,0.558,-1.119,0.315,0.805,0.536,-0.949,-0.095,1.044,1.613
1981-04-30,1981,4,30,2,0,1,0.0,0.001,0.0,0.0,0.0,0.372,-0.186,-0.186,-0.186,-0.372,0.186,0.186,0.186,-0.623,-0.53,1.153,1.729,0.724,-1.013,0.29,2.027
1981-05-01,1981,5,1,2,1,0,0.0,0.001,0.0,0.0,0.0,0.186,0.186,-0.372,-0.372,-0.186,-0.186,0.372,0.372,1.117,-0.811,-0.307,8.764,0.577,0.577,-1.155,0.145
1981-05-04,1981,5,4,2,0,0,-0.442,0.001,0.0,0.0,0.0,-0.372,0.186,0.186,-0.372,0.372,-0.186,-0.186,0.372,-0.045,1.022,-0.977,-0.454,-0.289,0.145,0.145,-1.592
1981-05-05,1981,5,5,2,0,0,-0.444,0.001,0.0,0.0,0.0,-0.186,-0.186,0.372,0.372,0.186,0.186,-0.372,-0.372,0.861,-1.097,0.236,-2.26,-0.434,0.0,0.434,0.434
1981-05-06,1981,5,6,2,0,0,-0.457,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.558,0.0,0.0,0.0,-0.558,0.856,0.243,-1.099,-0.185,-1.145,0.44,0.704,0.968
1981-05-07,1981,5,7,2,0,0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.372,0.186,0.186,0.186,-1.144,0.708,0.436,-0.162,-0.0,-1.0,1.0,1.333
1981-05-08,1981,5,8,2,0,0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.186,-0.186,0.372,0.372,-0.694,-0.452,1.146,0.911,0.927,0.132,-1.059,1.325
1981-05-11,1981,5,11,2,0,0,-0.457,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.372,-0.186,-0.186,0.372,1.079,-0.896,-0.183,4.513,-1.059,0.927,0.132,-1.059
1981-05-12,1981,5,12,2,0,0,0.0,0.001,0.001,0.0,0.0,0.744,-0.372,-0.372,-0.372,-0.186,0.372,-0.186,-0.186,-0.983,1.016,-0.033,0.346,-0.577,-0.577,1.155,0.461
1981-05-13,1981,5,13,2,0,0,-0.459,0.001,0.001,0.0,0.0,0.372,0.372,-0.744,-0.744,0.186,-0.372,0.186,-0.372,-0.499,-0.652,1.151,0.205,-0.29,0.145,0.145,2.316
1981-05-14,1981,5,14,2,0,0,-0.93,0.001,0.0,0.001,0.001,-0.372,0.186,0.186,-0.93,0.558,0.0,-0.558,0.0,0.606,0.548,-1.154,18.976,-1.013,0.289,0.724,0.724
1981-05-15,1981,5,15,2,0,0,0.0,0.001,0.0,0.001,0.001,0.186,-0.372,0.186,0.186,-0.558,0.558,0.0,-0.558,-0.577,1.155,-0.577,-50.807,0.927,-1.059,0.132,0.53
1981-05-18,1981,5,18,2,0,0,0.0,0.001,0.0,0.0,0.001,-0.186,0.372,-0.186,0.372,-0.372,-0.372,0.744,0.186,-1.154,0.551,0.603,0.551,0.961,0.074,-1.035,-0.37
1981-05-19,1981,5,19,2,0,0,-0.455,0.001,0.001,0.0,0.0,-0.558,0.0,0.558,-0.0,0.372,-0.186,-0.186,0.93,1.154,-0.608,-0.546,-0.545,-0.577,1.155,-0.577,-2.742
1981-05-20,1981,5,20,2,0,0,0.0,0.001,0.0,0.0,0.0,0.186,-0.372,0.186,0.744,-0.186,0.372,-0.186,-0.186,-0.095,1.044,-0.949,-0.88,0.949,-1.044,0.095,-1.044
1981-05-21,1981,5,21,2,0,0,0.0,0.001,0.0,0.0,0.0,-0.186,0.372,-0.186,0.372,-0.186,-0.186,0.372,-0.186,0.894,-1.08,0.186,-2.031,1.084,-0.197,-0.887,-0.493
1981-05-22,1981,5,22,2,0,0,0.0,0.001,0.0,0.0,0.0,0.186,-0.372,0.186,-0.372,0.0,0.0,0.0,0.558,0.54,0.614,-1.154,-0.02,0.971,0.056,-1.027,-1.609
1981-05-26,1981,5,26,2,0,0,-0.4,0.001,0.0,0.0,0.0,-0.186,0.372,-0.186,0.372,0.372,-0.186,-0.186,-0.186,1.155,-0.59,-0.565,-1.177,0.493,0.658,-1.151,-3.289
1981-05-27,1981,5,27,2,0,0,0.0,0.001,0.0,0.0,0.0,-0.186,-0.186,0.372,-0.186,-0.186,0.372,-0.186,-0.186,1.028,-0.058,-0.97,-0.957,1.152,-0.64,-0.512,-1.92
1981-05-28,1981,5,28,2,0,0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.558,-0.186,-0.186,0.372,-0.186,-0.711,1.143,-0.432,-1.756,0.577,0.577,-1.155,-1.031
1981-05-29,1981,5,29,2,0,0,0.0,0.001,0.0,0.0,0.0,0.001,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.558,-0.722,-0.42,1.141,-0.185,0.289,-0.145,-0.145,-6.224
1981-06-01,1981,6,1,2,1,0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.893,-0.187,1.08,7.635,0.145,0.145,-0.289,-0.289
1981-06-02,1981,6,2,2,0,0,-0.397,0.001,0.0,0.0,0.0,-0.001,0.0,0.0,-0.001,0.372,-0.186,-0.186,-0.186,-1.044,0.094,0.95,2.486,-1.155,0.577,0.577,0.444
1981-06-03,1981,6,3,2,0,0,0.0,0.001,0.0,0.0,0.0,0.372,-0.186,-0.185,-0.185,-0.186,0.372,-0.186,-0.186,-0.651,-0.5,1.151,2.393,-0.577,-0.577,1.155,1.155
1981-06-04,1981,6,4,2,0,0,0.0,0.001,0.0,0.0,0.0,-0.186,0.372,-0.186,-0.185,-0.186,-0.186,0.372,-0.186,1.153,-0.629,-0.524,0.637,1.155,-0.577,-0.577,3.926
1981-06-05,1981,6,5,2,0,0,-0.395,0.001,0.0,0.0,0.0,-0.186,-0.186,0.372,-0.186,0.372,-0.186,-0.186,0.372,0.655,0.496,-1.151,-1.053,-0.378,1.134,-0.756,-0.756
1981-06-08,1981,6,8,2,0,0,-0.41,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.558,0.186,0.186,-0.372,-0.372,1.154,-0.539,-0.615,-1.401,-1.101,0.25,0.851,0.1
1981-06-09,1981,6,9,2,0,0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.372,0.186,0.186,-0.372,0.944,0.104,-1.048,-1.1,0.074,-1.035,0.961,1.848
